"","cve_entidad","desc_entidad","cve_municipio","desc_municipio","id_indicador","indicador","X2015","X2020"
"502","13","Hidalgo","034","Lolotla",6207019011,"Porcentaje de la población de 12 años y más soltera",30.846605,30.1726500411072
"503","13","Hidalgo","035","Metepec",6207019011,"Porcentaje de la población de 12 años y más soltera",31.608154,31.9193324061196
"504","13","Hidalgo","036","San Agustín Metzquititlán",6207019011,"Porcentaje de la población de 12 años y más soltera",28.917566,32.1218326081392
"505","13","Hidalgo","037","Metztitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",28.865333,28.9877210504671
"506","13","Hidalgo","038","Mineral del Chico",6207019011,"Porcentaje de la población de 12 años y más soltera",30.341753,32.3901177822465
"507","13","Hidalgo","039","Mineral del Monte",6207019011,"Porcentaje de la población de 12 años y más soltera",34.320692,35.6085595872452
"508","13","Hidalgo","040","La Misión",6207019011,"Porcentaje de la población de 12 años y más soltera",32.782898,30.5687508024137
"509","13","Hidalgo","041","Mixquiahuala de Juárez",6207019011,"Porcentaje de la población de 12 años y más soltera",30.409581,31.9889937106918
"510","13","Hidalgo","042","Molango de Escamilla",6207019011,"Porcentaje de la población de 12 años y más soltera",32.272216,31.0502781110263
"511","13","Hidalgo","043","Nicolás Flores",6207019011,"Porcentaje de la población de 12 años y más soltera",26.760563,30.5566842746851
"512","13","Hidalgo","044","Nopala de Villagrán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.669234,31.4882430261428
"513","13","Hidalgo","045","Omitlán de Juárez",6207019011,"Porcentaje de la población de 12 años y más soltera",30.622075,31.9088319088319
"514","13","Hidalgo","046","San Felipe Orizatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",28.873772,28.2945996775927
"515","13","Hidalgo","047","Pacula",6207019011,"Porcentaje de la población de 12 años y más soltera",30.342414,29.5902075572113
"516","13","Hidalgo","048","Pachuca de Soto",6207019011,"Porcentaje de la población de 12 años y más soltera",36.697074,36.5251565106917
"517","13","Hidalgo","049","Pisaflores",6207019011,"Porcentaje de la población de 12 años y más soltera",32.939028,29.4720311097816
"518","13","Hidalgo","050","Progreso de Obregón",6207019011,"Porcentaje de la población de 12 años y más soltera",33.792588,34.152077345179
"519","13","Hidalgo","051","Mineral de la Reforma",6207019011,"Porcentaje de la población de 12 años y más soltera",36.132061,34.9423159008519
"520","13","Hidalgo","052","San Agustín Tlaxiaca",6207019011,"Porcentaje de la población de 12 años y más soltera",32.865268,32.3650793650794
"521","13","Hidalgo","053","San Bartolo Tutotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",31.055681,31.6935599028988
"522","13","Hidalgo","054","San Salvador",6207019011,"Porcentaje de la población de 12 años y más soltera",31.844987,31.5696589173596
"523","13","Hidalgo","055","Santiago de Anaya",6207019011,"Porcentaje de la población de 12 años y más soltera",32.505999,31.1969644705071
"524","13","Hidalgo","056","Santiago Tulantepec de Lugo Guerrero",6207019011,"Porcentaje de la población de 12 años y más soltera",32.143598,33.302760998134
"525","13","Hidalgo","057","Singuilucan",6207019011,"Porcentaje de la población de 12 años y más soltera",30.649956,30.6996229576875
"526","13","Hidalgo","058","Tasquillo",6207019011,"Porcentaje de la población de 12 años y más soltera",31.082872,32.3129493842101
"527","13","Hidalgo","059","Tecozautla",6207019011,"Porcentaje de la población de 12 años y más soltera",32.613518,32.9626155701461
"528","13","Hidalgo","060","Tenango de Doria",6207019011,"Porcentaje de la población de 12 años y más soltera",29.718759,31.2685680332739
"529","13","Hidalgo","061","Tepeapulco",6207019011,"Porcentaje de la población de 12 años y más soltera",32.337099,32.4008422500107
"530","13","Hidalgo","062","Tepehuacán de Guerrero",6207019011,"Porcentaje de la población de 12 años y más soltera",30.619308,28.0213428190307
"531","13","Hidalgo","063","Tepeji del Río de Ocampo",6207019011,"Porcentaje de la población de 12 años y más soltera",32.295863,32.311641459692
"532","13","Hidalgo","064","Tepetitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.063135,31.9386014781126
"533","13","Hidalgo","065","Tetepango",6207019011,"Porcentaje de la población de 12 años y más soltera",31.691696,31.2129551227773
"534","13","Hidalgo","066","Villa de Tezontepec",6207019011,"Porcentaje de la población de 12 años y más soltera",32.635895,31.9892214416322
"535","13","Hidalgo","067","Tezontepec de Aldama",6207019011,"Porcentaje de la población de 12 años y más soltera",32.207279,31.232229661561
"536","13","Hidalgo","068","Tianguistengo",6207019011,"Porcentaje de la población de 12 años y más soltera",29.197405,28.9772727272727
"537","13","Hidalgo","069","Tizayuca",6207019011,"Porcentaje de la población de 12 años y más soltera",31.589349,32.4471659506354
"538","13","Hidalgo","070","Tlahuelilpan",6207019011,"Porcentaje de la población de 12 años y más soltera",32.508361,32.1395715599947
"539","13","Hidalgo","071","Tlahuiltepa",6207019011,"Porcentaje de la población de 12 años y más soltera",27.710843,28.1773263793577
"540","13","Hidalgo","072","Tlanalapa",6207019011,"Porcentaje de la población de 12 años y más soltera",31.097488,30.5134634252698
"541","13","Hidalgo","073","Tlanchinol",6207019011,"Porcentaje de la población de 12 años y más soltera",32.978651,29.7837055855474
"542","13","Hidalgo","074","Tlaxcoapan",6207019011,"Porcentaje de la población de 12 años y más soltera",32.175967,33.2786177105832
"543","13","Hidalgo","075","Tolcayuca",6207019011,"Porcentaje de la población de 12 años y más soltera",32.783521,32.9627668960649
"544","13","Hidalgo","076","Tula de Allende",6207019011,"Porcentaje de la población de 12 años y más soltera",32.873392,32.2281902082401
"545","13","Hidalgo","077","Tulancingo de Bravo",6207019011,"Porcentaje de la población de 12 años y más soltera",34.493852,34.7239884285597
"546","13","Hidalgo","078","Xochiatipan",6207019011,"Porcentaje de la población de 12 años y más soltera",30.188942,30.0688382655596
"547","13","Hidalgo","079","Xochicoatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",31.220695,31.0350816255644
"548","13","Hidalgo","080","Yahualica",6207019011,"Porcentaje de la población de 12 años y más soltera",30.818248,30.9257802255442
"549","13","Hidalgo","081","Zacualtipán de Ángeles",6207019011,"Porcentaje de la población de 12 años y más soltera",31.329007,30.8001204698323
"550","13","Hidalgo","082","Zapotlán de Juárez",6207019011,"Porcentaje de la población de 12 años y más soltera",33.441845,35.5775842310337
"551","13","Hidalgo","083","Zempoala",6207019011,"Porcentaje de la población de 12 años y más soltera",32.251984,33.0279519608885
"552","13","Hidalgo","084","Zimapán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.400285,33.4019247815626
"553","14","Jalisco","0","Estatal",6207019011,"Porcentaje de la población de 12 años y más soltera",36.923923,36.5637720539702
"554","14","Jalisco","001","Acatic",6207019011,"Porcentaje de la población de 12 años y más soltera",36.582402,35.5773016140824
"555","14","Jalisco","002","Acatlán de Juárez",6207019011,"Porcentaje de la población de 12 años y más soltera",33.174703,37.937898089172
"556","14","Jalisco","003","Ahualulco de Mercado",6207019011,"Porcentaje de la población de 12 años y más soltera",32.35605,33.8503891153581
"557","14","Jalisco","004","Amacueca",6207019011,"Porcentaje de la población de 12 años y más soltera",36.690647,36.1802286482851
"558","14","Jalisco","005","Amatitán",6207019011,"Porcentaje de la población de 12 años y más soltera",37.032269,35.1812534402768
"559","14","Jalisco","006","Ameca",6207019011,"Porcentaje de la población de 12 años y más soltera",32.870341,33.4704116461735
"560","14","Jalisco","007","San Juanito de Escobedo",6207019011,"Porcentaje de la población de 12 años y más soltera",33.919911,33.977303431505
"561","14","Jalisco","008","Arandas",6207019011,"Porcentaje de la población de 12 años y más soltera",39.475889,37.986117714177
"562","14","Jalisco","009","EL Arenal",6207019011,"Porcentaje de la población de 12 años y más soltera",34.877752,33.96401409757
"563","14","Jalisco","010","Atemajac de Brizuela",6207019011,"Porcentaje de la población de 12 años y más soltera",33.642357,33.7290502793296
"564","14","Jalisco","011","Atengo",6207019011,"Porcentaje de la población de 12 años y más soltera",34.394904,34.7158570119157
"565","14","Jalisco","012","Atenguillo",6207019011,"Porcentaje de la población de 12 años y más soltera",36.346337,35.3683592603463
"566","14","Jalisco","013","Atotonilco el Alto",6207019011,"Porcentaje de la población de 12 años y más soltera",36.514523,35.5809023922479
"567","14","Jalisco","014","Atoyac",6207019011,"Porcentaje de la población de 12 años y más soltera",33.24159,33.5398357585362
"568","14","Jalisco","015","Autlán de Navarro",6207019011,"Porcentaje de la población de 12 años y más soltera",34.350688,35.2065988282454
"569","14","Jalisco","016","Ayotlán",6207019011,"Porcentaje de la población de 12 años y más soltera",34.33937,33.8377589543479
"570","14","Jalisco","017","Ayutla",6207019011,"Porcentaje de la población de 12 años y más soltera",34.421769,33.7825696316262
"571","14","Jalisco","018","La Barca",6207019011,"Porcentaje de la población de 12 años y más soltera",33.338692,33.8029765052504
"572","14","Jalisco","019","Bolaños",6207019011,"Porcentaje de la población de 12 años y más soltera",34.347914,32.9989327641409
"573","14","Jalisco","020","Cabo Corrientes",6207019011,"Porcentaje de la población de 12 años y más soltera",33.897429,29.7859830667921
"574","14","Jalisco","021","Casimiro Castillo",6207019011,"Porcentaje de la población de 12 años y más soltera",31.706153,31.3709677419355
"575","14","Jalisco","022","Cihuatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",31.638725,32.7262195906809
"576","14","Jalisco","023","Zapotlán el Grande",6207019011,"Porcentaje de la población de 12 años y más soltera",37.408612,37.615548455804
"577","14","Jalisco","024","Cocula",6207019011,"Porcentaje de la población de 12 años y más soltera",33.432549,33.742992669254
"578","14","Jalisco","025","Colotlán",6207019011,"Porcentaje de la población de 12 años y más soltera",37.050744,36.977143948558
"579","14","Jalisco","026","Concepción de Buenos Aires",6207019011,"Porcentaje de la población de 12 años y más soltera",33.452556,31.7630689723713
"580","14","Jalisco","027","Cuautitlán de García Barragán",6207019011,"Porcentaje de la población de 12 años y más soltera",37.311011,34.6065971726403
"581","14","Jalisco","028","Cuautla",6207019011,"Porcentaje de la población de 12 años y más soltera",35.802469,35.2
"582","14","Jalisco","029","Cuquío",6207019011,"Porcentaje de la población de 12 años y más soltera",36.214021,35.7204055404827
"583","14","Jalisco","030","Chapala",6207019011,"Porcentaje de la población de 12 años y más soltera",33.529015,32.4242356165615
"584","14","Jalisco","031","Chimaltitán",6207019011,"Porcentaje de la población de 12 años y más soltera",36.393851,33.9338081273565
"585","14","Jalisco","032","Chiquilistlán",6207019011,"Porcentaje de la población de 12 años y más soltera",37.728776,34.4188150158299
"586","14","Jalisco","033","Degollado",6207019011,"Porcentaje de la población de 12 años y más soltera",34.630654,33.1821802806544
"587","14","Jalisco","034","Ejutla",6207019011,"Porcentaje de la población de 12 años y más soltera",33.64486,34.1717791411043
"588","14","Jalisco","035","Encarnación de Díaz",6207019011,"Porcentaje de la población de 12 años y más soltera",37.736958,36.1444317379985
"589","14","Jalisco","036","Etzatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",37.367764,35.7415658816041
"590","14","Jalisco","037","El Grullo",6207019011,"Porcentaje de la población de 12 años y más soltera",34.60084,33.8086633784246
"591","14","Jalisco","038","Guachinango",6207019011,"Porcentaje de la población de 12 años y más soltera",32.912154,31.9544364508393
"592","14","Jalisco","039","Guadalajara",6207019011,"Porcentaje de la población de 12 años y más soltera",40.208269,40.4258091840558
"593","14","Jalisco","040","Hostotipaquillo",6207019011,"Porcentaje de la población de 12 años y más soltera",36.539246,35.7376561570494
"594","14","Jalisco","041","Huejúcar",6207019011,"Porcentaje de la población de 12 años y más soltera",34.961326,32.9720716965402
"595","14","Jalisco","042","Huejuquilla el Alto",6207019011,"Porcentaje de la población de 12 años y más soltera",35.696933,33.3915379449295
"596","14","Jalisco","043","La Huerta",6207019011,"Porcentaje de la población de 12 años y más soltera",31.068926,31.3512915537364
"597","14","Jalisco","044","Ixtlahuacán de los Membrillos",6207019011,"Porcentaje de la población de 12 años y más soltera",31.243494,32.6344221837897
"598","14","Jalisco","045","Ixtlahuacán del Río",6207019011,"Porcentaje de la población de 12 años y más soltera",35.404026,34.2636541991013
"599","14","Jalisco","046","Jalostotitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",39.200475,38.5668499980216
"600","14","Jalisco","047","Jamay",6207019011,"Porcentaje de la población de 12 años y más soltera",33.189861,33.9066722095198
"601","14","Jalisco","048","Jesús María",6207019011,"Porcentaje de la población de 12 años y más soltera",35.891303,34.2259072991709
"602","14","Jalisco","049","Jilotlán de los Dolores",6207019011,"Porcentaje de la población de 12 años y más soltera",32.718231,30.4098360655738
"603","14","Jalisco","050","Jocotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",32.479526,34.4841037643846
"604","14","Jalisco","051","Juanacatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",31.533429,30.4260079849076
"605","14","Jalisco","052","Juchitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",34.471545,32.3170731707317
"606","14","Jalisco","053","Lagos de Moreno",6207019011,"Porcentaje de la población de 12 años y más soltera",36.802312,37.0833615036171
"607","14","Jalisco","054","El Limón",6207019011,"Porcentaje de la población de 12 años y más soltera",34.372897,32.1189092534645
"608","14","Jalisco","055","Magdalena",6207019011,"Porcentaje de la población de 12 años y más soltera",37.163872,35.1782702963141
"609","14","Jalisco","056","Santa María del Oro",6207019011,"Porcentaje de la población de 12 años y más soltera",38.475722,36.7197875166003
"610","14","Jalisco","057","La Manzanilla de la Paz",6207019011,"Porcentaje de la población de 12 años y más soltera",34.848485,32.8440366972477
"611","14","Jalisco","058","Mascota",6207019011,"Porcentaje de la población de 12 años y más soltera",35.567727,33.6550060313631
"612","14","Jalisco","059","Mazamitla",6207019011,"Porcentaje de la población de 12 años y más soltera",33.508755,32.8942520265291
"613","14","Jalisco","060","Mexticacán",6207019011,"Porcentaje de la población de 12 años y más soltera",34.034653,34.5740873299928
"614","14","Jalisco","061","Mezquitic",6207019011,"Porcentaje de la población de 12 años y más soltera",31.311718,33.097803274101
"615","14","Jalisco","062","Mixtlán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.106413,30.8717948717949
"616","14","Jalisco","063","Ocotlán",6207019011,"Porcentaje de la población de 12 años y más soltera",34.754874,33.9525899074692
"617","14","Jalisco","064","Ojuelos de Jalisco",6207019011,"Porcentaje de la población de 12 años y más soltera",36.408359,33.870645174193
"618","14","Jalisco","065","Pihuamo",6207019011,"Porcentaje de la población de 12 años y más soltera",31.96249,32.5041459369818
"619","14","Jalisco","066","Poncitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.563531,34.7542154536874
"620","14","Jalisco","067","Puerto Vallarta",6207019011,"Porcentaje de la población de 12 años y más soltera",37.408685,35.5860797261362
"621","14","Jalisco","068","Villa Purificación",6207019011,"Porcentaje de la población de 12 años y más soltera",31.985073,32.186535604069
"622","14","Jalisco","069","Quitupan",6207019011,"Porcentaje de la población de 12 años y más soltera",32.816881,30.6306306306306
"623","14","Jalisco","070","El Salto",6207019011,"Porcentaje de la población de 12 años y más soltera",34.387554,32.8270496442881
"624","14","Jalisco","071","San Cristóbal de la Barranca",6207019011,"Porcentaje de la población de 12 años y más soltera",34.669421,32.5033348154735
"625","14","Jalisco","072","San Diego de Alejandría",6207019011,"Porcentaje de la población de 12 años y más soltera",40.76839,38.9804057568927
"626","14","Jalisco","073","San Juan de los Lagos",6207019011,"Porcentaje de la población de 12 años y más soltera",37.852431,37.7941388768587
"627","14","Jalisco","074","San Julián",6207019011,"Porcentaje de la población de 12 años y más soltera",38.476578,37.0123400015329
"628","14","Jalisco","075","San Marcos",6207019011,"Porcentaje de la población de 12 años y más soltera",35.169347,35.4251012145749
"629","14","Jalisco","076","San Martín de Bolaños",6207019011,"Porcentaje de la población de 12 años y más soltera",36.199664,34.9698535745047
"630","14","Jalisco","077","San Martín Hidalgo",6207019011,"Porcentaje de la población de 12 años y más soltera",32.892015,33.4927593994952
"631","14","Jalisco","078","San Miguel el Alto",6207019011,"Porcentaje de la población de 12 años y más soltera",39.436123,37.9110485007044
"632","14","Jalisco","079","Gómez Farías",6207019011,"Porcentaje de la población de 12 años y más soltera",34.948097,33.4975754731738
"633","14","Jalisco","080","San Sebastián del Oeste",6207019011,"Porcentaje de la población de 12 años y más soltera",32.113108,31.0046901999506
"634","14","Jalisco","081","Santa María de los Ángeles",6207019011,"Porcentaje de la población de 12 años y más soltera",33.702337,32.8289936664321
"635","14","Jalisco","082","Sayula",6207019011,"Porcentaje de la población de 12 años y más soltera",34.20667,35.0627643607586
"636","14","Jalisco","083","Tala",6207019011,"Porcentaje de la población de 12 años y más soltera",33.611454,33.5485845893706
"637","14","Jalisco","084","Talpa de Allende",6207019011,"Porcentaje de la población de 12 años y más soltera",36.77665,34.3436894838764
"638","14","Jalisco","085","Tamazula de Gordiano",6207019011,"Porcentaje de la población de 12 años y más soltera",33.959855,31.5874087649915
"639","14","Jalisco","086","Tapalpa",6207019011,"Porcentaje de la población de 12 años y más soltera",32.335245,32.4955345751467
"640","14","Jalisco","087","Tecalitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.158681,34.0475469412477
"641","14","Jalisco","088","Tecolotlán",6207019011,"Porcentaje de la población de 12 años y más soltera",31.06015,31.9763475096657
"642","14","Jalisco","089","Techaluta de Montenegro",6207019011,"Porcentaje de la población de 12 años y más soltera",32.273839,33.2389046270066
"643","14","Jalisco","090","Tenamaxtlán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.315296,33.4348561759729
"644","14","Jalisco","091","Teocaltiche",6207019011,"Porcentaje de la población de 12 años y más soltera",36.365656,35.1569564655729
"645","14","Jalisco","092","Teocuitatlán de Corona",6207019011,"Porcentaje de la población de 12 años y más soltera",31.668503,31.6134043497559
"646","14","Jalisco","093","Tepatitlán de Morelos",6207019011,"Porcentaje de la población de 12 años y más soltera",39.411521,38.7924963729075
"647","14","Jalisco","094","Tequila",6207019011,"Porcentaje de la población de 12 años y más soltera",37.89979,37.1303684581084
"648","14","Jalisco","095","Teuchitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.866023,32.9640602859719
"649","14","Jalisco","096","Tizapán el Alto",6207019011,"Porcentaje de la población de 12 años y más soltera",32.638231,31.4034886389718
"650","14","Jalisco","097","Tlajomulco de Zúñiga",6207019011,"Porcentaje de la población de 12 años y más soltera",32.241251,33.8308994686152
"651","14","Jalisco","098","San Pedro Tlaquepaque",6207019011,"Porcentaje de la población de 12 años y más soltera",36.578485,36.6335374886683
"652","14","Jalisco","099","Tolimán",6207019011,"Porcentaje de la población de 12 años y más soltera",34.637718,32.9110926956316
"653","14","Jalisco","100","Tomatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.737525,31.5787585217079
"654","14","Jalisco","101","Tonalá",6207019011,"Porcentaje de la población de 12 años y más soltera",35.857397,35.9543940385658
"655","14","Jalisco","102","Tonaya",6207019011,"Porcentaje de la población de 12 años y más soltera",35.386576,35.7333333333333
"656","14","Jalisco","103","Tonila",6207019011,"Porcentaje de la población de 12 años y más soltera",33.688564,33.3387888707038
"657","14","Jalisco","104","Totatiche",6207019011,"Porcentaje de la población de 12 años y más soltera",33.85181,34.7670250896057
"658","14","Jalisco","105","Tototlán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.412771,33.9710303361574
"659","14","Jalisco","106","Tuxcacuesco",6207019011,"Porcentaje de la población de 12 años y más soltera",33.906106,31.4550641940086
"660","14","Jalisco","107","Tuxcueca",6207019011,"Porcentaje de la población de 12 años y más soltera",33.435315,33.1561330970664
"661","14","Jalisco","108","Tuxpan",6207019011,"Porcentaje de la población de 12 años y más soltera",35.339115,34.7941880457135
"662","14","Jalisco","109","Unión de San Antonio",6207019011,"Porcentaje de la población de 12 años y más soltera",38.502479,36.4989802855201
"663","14","Jalisco","110","Unión de Tula",6207019011,"Porcentaje de la población de 12 años y más soltera",34.804948,35.0367613687937
"664","14","Jalisco","111","Valle de Guadalupe",6207019011,"Porcentaje de la población de 12 años y más soltera",36.704331,36.0271317829457
"665","14","Jalisco","112","Valle de Juárez",6207019011,"Porcentaje de la población de 12 años y más soltera",31.276396,30.9916513948279
"666","14","Jalisco","113","San Gabriel",6207019011,"Porcentaje de la población de 12 años y más soltera",33.654474,33.615619854152
"667","14","Jalisco","114","Villa Corona",6207019011,"Porcentaje de la población de 12 años y más soltera",31.605646,34.4165830825811
"668","14","Jalisco","115","Villa Guerrero",6207019011,"Porcentaje de la población de 12 años y más soltera",35.057896,34.8137535816619
"669","14","Jalisco","116","Villa Hidalgo",6207019011,"Porcentaje de la población de 12 años y más soltera",35.588874,34.5469831209985
"670","14","Jalisco","117","Cañadas de Obregón",6207019011,"Porcentaje de la población de 12 años y más soltera",32.760209,32.4431818181818
"671","14","Jalisco","118","Yahualica de González Gallo",6207019011,"Porcentaje de la población de 12 años y más soltera",35.414667,34.7636644421157
"672","14","Jalisco","119","Zacoalco de Torres",6207019011,"Porcentaje de la población de 12 años y más soltera",34.806123,33.0381386022808
"673","14","Jalisco","120","Zapopan",6207019011,"Porcentaje de la población de 12 años y más soltera",38.999693,38.3756011742151
"674","14","Jalisco","121","Zapotiltic",6207019011,"Porcentaje de la población de 12 años y más soltera",35.27369,33.7756737615089
"675","14","Jalisco","122","Zapotitlán de Vadillo",6207019011,"Porcentaje de la población de 12 años y más soltera",39.515084,38.0563282336579
"676","14","Jalisco","123","Zapotlán del Rey",6207019011,"Porcentaje de la población de 12 años y más soltera",32.731012,31.0766557508521
"677","14","Jalisco","124","Zapotlanejo",6207019011,"Porcentaje de la población de 12 años y más soltera",37.059139,35.3707074141483
"678","14","Jalisco","125","San Ignacio Cerro Gordo",6207019011,"Porcentaje de la población de 12 años y más soltera",36.688242,36.412847347528
"679","15","México","0","Estatal",6207019011,"Porcentaje de la población de 12 años y más soltera",34.107923,34.9206463551548
"680","15","México","001","Acambay",6207019011,"Porcentaje de la población de 12 años y más soltera",37.483665,34.9042596270657
"681","15","México","002","Acolman",6207019011,"Porcentaje de la población de 12 años y más soltera",33.513228,34.7138736127098
"682","15","México","003","Aculco",6207019011,"Porcentaje de la población de 12 años y más soltera",34.610421,34.5845490629025
"683","15","México","004","Almoloya de Alquisiras",6207019011,"Porcentaje de la población de 12 años y más soltera",34.037537,32.9325488189648
"684","15","México","005","Almoloya de Juárez",6207019011,"Porcentaje de la población de 12 años y más soltera",32.869172,32.521691492197
"685","15","México","006","Almoloya del Río",6207019011,"Porcentaje de la población de 12 años y más soltera",31.528998,33.0442674195825
"686","15","México","007","Amanalco",6207019011,"Porcentaje de la población de 12 años y más soltera",31.762059,31.1166449714189
"687","15","México","008","Amatepec",6207019011,"Porcentaje de la población de 12 años y más soltera",34.011642,31.2868521775111
"688","15","México","009","Amecameca",6207019011,"Porcentaje de la población de 12 años y más soltera",33.526055,34.2141863699583
"689","15","México","010","Apaxco",6207019011,"Porcentaje de la población de 12 años y más soltera",31.808515,31.1185770750988
"690","15","México","011","Atenco",6207019011,"Porcentaje de la población de 12 años y más soltera",33.237,32.7401308144361
"691","15","México","012","Atizapán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.232792,33.5359776759019
"692","15","México","013","Atizapán de Zaragoza",6207019011,"Porcentaje de la población de 12 años y más soltera",33.615909,35.3992676676888
"693","15","México","014","Atlacomulco",6207019011,"Porcentaje de la población de 12 años y más soltera",38.057014,37.7035234066687
"694","15","México","015","Atlautla",6207019011,"Porcentaje de la población de 12 años y más soltera",33.655441,33.0576521599486
"695","15","México","016","Axapusco",6207019011,"Porcentaje de la población de 12 años y más soltera",31.8122,32.3581445523193
"696","15","México","017","Ayapango",6207019011,"Porcentaje de la población de 12 años y más soltera",31.490919,32.8373139927473
"697","15","México","018","Calimaya",6207019011,"Porcentaje de la población de 12 años y más soltera",30.911262,32.1202619201328
"698","15","México","019","Capulhuac",6207019011,"Porcentaje de la población de 12 años y más soltera",33.936503,33.9485669280553
"699","15","México","020","Coacalco de Berriozábal",6207019011,"Porcentaje de la población de 12 años y más soltera",35.611244,36.4109713422498
"700","15","México","021","Coatepec Harinas",6207019011,"Porcentaje de la población de 12 años y más soltera",33.169192,32.5438997783017
"701","15","México","022","Cocotitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.212343,34.3954783748362
"702","15","México","023","Coyotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",32.915439,34.0759383544618
"703","15","México","024","Cuautitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.00272,34.6597210552848
"704","15","México","025","Chalco",6207019011,"Porcentaje de la población de 12 años y más soltera",32.940308,33.9236962948984
"705","15","México","026","Chapa de Mota",6207019011,"Porcentaje de la población de 12 años y más soltera",33.057573,32.4598930481283
"706","15","México","027","Chapultepec",6207019011,"Porcentaje de la población de 12 años y más soltera",31.357997,33.853706431026
"707","15","México","028","Chiautla",6207019011,"Porcentaje de la población de 12 años y más soltera",34.421236,36.7896967452578
"708","15","México","029","Chicoloapan",6207019011,"Porcentaje de la población de 12 años y más soltera",33.305995,35.0562048133109
"709","15","México","030","Chiconcuac",6207019011,"Porcentaje de la población de 12 años y más soltera",34.070863,35.0305775764439
"710","15","México","031","Chimalhuacán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.353552,34.7309825630473
"711","15","México","032","Donato Guerra",6207019011,"Porcentaje de la población de 12 años y más soltera",35.956581,34.6240200228201
"712","15","México","033","Ecatepec de Morelos",6207019011,"Porcentaje de la población de 12 años y más soltera",34.5839,35.7208515537125
"713","15","México","034","Ecatzingo",6207019011,"Porcentaje de la población de 12 años y más soltera",31.226026,30.0659985333659
"714","15","México","035","Huehuetoca",6207019011,"Porcentaje de la población de 12 años y más soltera",29.216072,31.999341496684
"715","15","México","036","Hueypoxtla",6207019011,"Porcentaje de la población de 12 años y más soltera",31.583497,32.3498390891635
"716","15","México","037","Huixquilucan",6207019011,"Porcentaje de la población de 12 años y más soltera",34.839138,35.4152288934898
"717","15","México","038","Isidro Fabela",6207019011,"Porcentaje de la población de 12 años y más soltera",33.41868,33.0892497081609
"718","15","México","039","Ixtapaluca",6207019011,"Porcentaje de la población de 12 años y más soltera",34.920258,35.2050176294474
"719","15","México","040","Ixtapan de la Sal",6207019011,"Porcentaje de la población de 12 años y más soltera",35.952697,34.910557699053
"720","15","México","041","Ixtapan del Oro",6207019011,"Porcentaje de la población de 12 años y más soltera",34.196682,31.0008305647841
"721","15","México","042","Ixtlahuaca",6207019011,"Porcentaje de la población de 12 años y más soltera",35.587866,35.7491322637918
"722","15","México","043","Xalatlaco",6207019011,"Porcentaje de la población de 12 años y más soltera",32.801751,31.6071579302777
"723","15","México","044","Jaltenco",6207019011,"Porcentaje de la población de 12 años y más soltera",34.128706,35.7111900840773
"724","15","México","045","Jilotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",35.969033,34.4283478585479
"725","15","México","046","Jilotzingo",6207019011,"Porcentaje de la población de 12 años y más soltera",32.543,34.1143689443354
"726","15","México","047","Jiquipilco",6207019011,"Porcentaje de la población de 12 años y más soltera",33.23382,34.5747504323556
"727","15","México","048","Jocotitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",36.384471,36.6409562801579
"728","15","México","049","Joquicingo",6207019011,"Porcentaje de la población de 12 años y más soltera",29.15015,30.6204192943583
"729","15","México","050","Juchitepec",6207019011,"Porcentaje de la población de 12 años y más soltera",30.15281,29.7543826310038
"730","15","México","051","Lerma",6207019011,"Porcentaje de la población de 12 años y más soltera",32.195226,33.4322080796901
"731","15","México","052","Malinalco",6207019011,"Porcentaje de la población de 12 años y más soltera",31.950029,31.2133431085044
"732","15","México","053","Melchor Ocampo",6207019011,"Porcentaje de la población de 12 años y más soltera",32.211354,33.3612963948111
"733","15","México","054","Metepec",6207019011,"Porcentaje de la población de 12 años y más soltera",35.739846,35.9595820325195
"734","15","México","055","Mexicaltzingo",6207019011,"Porcentaje de la población de 12 años y más soltera",35.648519,33.7116397312511
